Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO	620,39022	620,3900029	620,389788	-0,346354403	C45H51NO	1622,163818
NO	620,48406	620,4838449	620,483687	-0,254523617	C44H63NO	2186,710938
NO	622,405561	622,4053423	622,405437	0,152127981	C45H53NO	1620,203247
NO	622,499426	622,4992064	622,499337	0,209780132	C44H65NO	1448,138062
NO	624,327196	624,3269661	624,327187	0,353832893	C46H43NO	470,027771
NO	624,421051	624,4208315	624,421088	0,410858485	C45H55NO	1784,286987
NO	624,515524	624,5152983	624,514987	-0,498510091	C44H67NO	807,203125
NO	626,34329	626,3430616	626,342837	-0,358607444	C46H45NO	687,442261
NO	626,437158	626,4369385	626,436737	-0,32160154	C45H57NO	2236,929443
NO	626,531054	626,5308265	626,530638	-0,300827021	C44H69NO	780,098389
NO	628,358697	628,3584702	628,358488	0,028362414	C46H47NO	1023,490051
NO	628,452572	628,4523503	628,452387	0,058395424	C45H59NO	2059,30835
NO	628,546474	628,5462454	628,546287	0,066168578	C44H71NO	833,060974
NO	630,37448	630,3742516	630,374137	-0,181857471	C46H49NO	1031,682617
NO	630,468356	630,4681322	630,468037	-0,151070048	C45H61NO	1930,672241
NO	632,389915	632,3896862	632,389788	0,160901373	C46H51NO	1209,009277
NO	632,483787	632,4835617	632,483687	0,198131382	C45H63NO	1945,863647
NO	634,405482	634,4052528	634,405437	0,290331102	C46H53NO	1415,303101
NO	634,499344	634,4991171	634,499337	0,346565417	C45H65NO	1958,961792
NO	636,421673	636,4214426	636,421088	-0,557107563	C46H55NO	1489,981934
NO	636,515518	636,5152877	636,514987	-0,47248235	C45H67NO	1544,004517
NO	638,342728	638,3424879	638,342837	0,546929502	C47H45NO	531,323975
NO	638,437141	638,4369098	638,436737	-0,270586901	C46H57NO	1672,592163
NO	638,530965	638,5307261	638,530638	-0,138048245	C45H69NO	633,556641
NO	640,358604	640,3583639	640,358488	0,193721051	C47H47NO	658,452087
NO	640,452994	640,4527622	640,452387	-0,58590358	C46H59NO	1965,255737
NO	640,546168	640,5459286	640,546287	0,559458347	C45H71NO	731,59375
NO	642,374757	642,3745167	642,374137	-0,591133855	C47H49NO	789,69397
NO	642,467867	642,4676329	642,468037	0,629016061	C46H61NO	1784,456299
NO	642,562254	642,5620099	642,561938	-0,111898947	C45H73NO	501,756531
NO	644,389813	644,3895723	644,389788	0,334798638	C47H51NO	921,221924
NO	644,484137	644,4839016	644,483687	-0,333051754	C46H63NO	1903,306885
NO	646,40553	646,4052896	646,405437	0,227993462	C47H53NO	1202,382324
NO	646,499812	646,4995741	646,499337	-0,366726949	C46H65NO	1690,298828
NO	648,421164	648,4209231	648,421088	0,254355267	C47H55NO	1401,970337
NO	648,515398	648,51516	648,514987	-0,266797826	C46H67NO	2132,30957
NO	650,437236	650,4369947	650,436737	-0,396134622	C47H57NO	1675,940186
NO	650,530776	650,5305348	650,530638	0,15860417	C46H69NO	1733,02478
NO	652,3589	652,358647	652,358488	-0,243756889	C48H47NO	469,756561
NO	652,452349	652,452106	652,452387	0,430699205	C47H59NO	1692,231079
NO	652,546469	652,5462197	652,546287	0,103153301	C46H71NO	753,208374
NO	654,374285	654,3740327	654,374137	0,159317558	C48H49NO	636,909302
NO	654,468311	654,4680677	654,468037	-0,046953892	C47H61NO	2087,737793
NO	654,562365	654,5621141	654,561938	-0,269088614	C46H73NO	772,597412
NO	656,390417	656,3901632	656,389788	-0,571628271	C48H51NO	655,431885
NO	656,483719	656,4834731	656,483687	0,325758648	C47H63NO	1859,209595
NO	656,577701	656,5774468	656,577587	0,21346717	C46H75NO	639,10675
NO	658,405884	658,4056305	658,405437	-0,293841884	C48H53NO	845,206238
NO	658,49976	658,4995124	658,499337	-0,266343183	C47H65NO	1865,172607
NO	660,421218	660,4209639	660,421088	0,187862316	C48H55NO	991,513611
NO	660,515009	660,5147579	660,514987	0,34691656	C47H67NO	1469,879517
NO	662,436967	662,4367126	662,436737	0,036874363	C48H57NO	1195,360107
NO	662,530667	662,5304153	662,530638	0,336146568	C47H69NO	1740,922119
NO	664,453026	664,4527714	664,452387	-0,578588569	C48H59NO	1495,525513
NO	664,546629	664,5463738	664,546287	-0,130566003	C47H71NO	1381,42688
NO	666,374471	666,3742061	666,374137	-0,103733992	C49H49NO	503,642944
NO	666,468615	666,4683591	666,468037	-0,483318508	C48H61NO	1600,924194
NO	666,562114	666,5618522	666,561938	0,128792294	C47H73NO	747,168701
NO	668,390252	668,3899865	668,389788	-0,297005241	C49H51NO	585,751831
NO	668,483613	668,4833556	668,483687	0,495816391	C48H63NO	1663,77002
NO	668,577678	668,5774129	668,577587	0,26043314	C47H75NO	625,822205
NO	670,406016	670,4057494	670,405437	-0,466018641	C49H53NO	643,487244
NO	670,499941	670,499682	670,499337	-0,514505196	C48H65NO	1728,605835
NO	670,593893	670,5936241	670,593237	-0,577303329	C47H77NO	496,517456
NO	672,421651	672,4213844	672,421088	-0,440760567	C49H55NO	807,716797
NO	672,515458	672,5151972	672,514987	-0,312521478	C48H67NO	1745,236694
NO	674,437046	674,4367799	674,436737	-0,063588692	C49H57NO	1095,258789
NO	674,530727	674,5304641	674,530638	0,257792467	C48H69NO	1701,838745
NO	676,45278	676,4525125	676,452387	-0,185586346	C49H59NO	1176,050049
NO	676,547022	676,5467568	676,546287	-0,694402521	C48H71NO	1606,677124
NO	678,46875	678,4684815	678,468037	-0,655186158	C49H61NO	1321,842041
NO	678,56216	678,5618915	678,561938	0,06852387	C48H73NO	1333,819946
NO	680,484151	680,4838824	680,483687	-0,287150505	C49H63NO	1684,164795
NO	680,578117	680,5778419	680,577587	-0,374555029	C48H75NO	733,486267
NO	682,405779	682,4055003	682,405437	-0,092716055	C50H53NO	580,377563
NO	682,499571	682,4993009	682,499337	0,052938941	C49H65NO	1779,973267
NO	682,593389	682,5931097	682,593237	0,186473724	C48H77NO	554,253723
NO	684,421266	684,4209869	684,421088	0,147709387	C50H55NO	705,537292
NO	684,515613	684,5153401	684,514987	-0,515844089	C49H67NO	1590,225342
NO	686,437279	686,4370001	686,436737	-0,383316401	C50H57NO	927,492615
NO	686,530755	686,5304807	686,530638	0,229177321	C49H69NO	1707,00293
NO	688,453002	688,4527206	688,452387	-0,484606385	C50H59NO	867,949951
NO	688,546311	688,5460345	688,546287	0,366674935	C49H71NO	1668,861938
NO	690,468327	690,468047	690,468037	-0,014413027	C50H61NO	1330,18689
NO	690,562183	690,5619052	690,561938	0,047547428	C49H73NO	1818,878906
NO	692,483868	692,4835854	692,483687	0,146730584	C50H63NO	1234,877197
NO	692,577546	692,5772645	692,577587	0,465721567	C49H75NO	1438,725098
NO	694,406057	694,4057652	694,405437	-0,472595946	C51H53NO	493,270813
NO	694,499526	694,4992423	694,499337	0,136301838	C50H65NO	1401,269531
NO	694,59375	694,5934604	694,593237	-0,321647116	C49H77NO	664,741638
NO	696,421187	696,4208948	696,421088	0,277361271	C51H55NO	606,5625
NO	696,515198	696,5149139	696,514987	0,104980413	C50H67NO	1732,172241
NO	696,609235	696,6089424	696,608887	-0,079571262	C49H79NO	590,315063
NO	698,436966	698,4366723	698,436737	0,092652555	C51H57NO	643,776794
NO	698,530784	698,5304978	698,530638	0,200714028	C50H69NO	1720,252686
NO	698,624627	698,6243312	698,624537	0,294544782	C49H81NO	511,36499
NO	700,452562	700,4522687	700,452387	0,168828045	C51H59NO	880,270813
NO	700,546922	700,5466323	700,546287	-0,492848433	C50H71NO	1406,642212
NO	702,468617	702,4683234	702,468037	-0,407754367	C51H61NO	1101,121704
NO	702,562026	702,5617347	702,561938	0,289363331	C50H73NO	1504,376831
NO	704,484287	704,4839913	704,483687	-0,432007027	C51H63NO	1098,250244
NO	704,577482	704,5771888	704,577587	0,565172506	C50H75NO	1537,342163
NO	706,499466	706,4991698	706,499337	0,236677013	C51H65NO	1341,835571
NO	706,59395	706,5936527	706,593237	-0,588382251	C50H77NO	1185,367065
NO	708,515565	708,5152675	708,514987	-0,395858753	C51H67NO	1489,660889
NO	708,609069	708,6087641	708,608887	0,173371837	C50H79NO	591,874817
NO	710,43696	710,4366531	710,436737	0,118061831	C52H57NO	584,0224
NO	710,530972	710,5306733	710,530638	-0,04973087	C51H69NO	1700,802002
NO	712,452569	712,4522623	712,452387	0,174993283	C52H59NO	779,195129
NO	712,546347	712,546046	712,546287	0,338236731	C51H71NO	1649,863403
NO	712,640149	712,6398381	712,640187	0,489606031	C50H83NO	473,441315
NO	714,468054	714,467745	714,468037	0,408629419	C52H61NO	765,386597
NO	714,562362	714,5620576	714,561938	-0,167384305	C51H73NO	1394,056274
NO	716,484092	716,4837831	716,483687	-0,134125701	C52H63NO	1011,220398
NO	716,578156	716,5778488	716,577587	-0,365355607	C51H75NO	1278,748779
NO	718,499814	718,4995028	718,499337	-0,230746087	C52H65NO	992,404114
NO	718,593626	718,593318	718,593237	-0,112659912	C51H77NO	1523,365845
NO	720,515119	720,5148061	720,514987	0,251004964	C52H67NO	1062,283691
NO	720,609459	720,609148	720,608887	-0,362203644	C51H79NO	1373,127808
NO	722,530695	722,5303821	722,530638	0,354179561	C52H69NO	1404,94458
NO	722,624772	722,624451	722,624537	0,118965908	C51H81NO	512,825562
NO	724,452667	724,4523441	724,452387	0,059279048	C53H59NO	513,927063
NO	724,546451	724,546137	724,546287	0,207054057	C52H71NO	1626,525146
NO	724,640259	724,6399353	724,640187	0,347288293	C51H83NO	482,99884
NO	726,468787	726,4684634	726,468037	-0,58696004	C53H61NO	622,776367
NO	726,562295	726,5619779	726,561938	-0,054881744	C52H73NO	1441,658447
NO	728,484107	728,4837822	728,483687	-0,130725796	C53H63NO	709,159302
NO	728,578134	728,5778141	728,577587	-0,31163759	C52H75NO	1331,39624
NO	730,500136	730,4998096	730,499337	-0,647006408	C53H65NO	768,509888
NO	730,593876	730,5935538	730,593237	-0,433666564	C52H77NO	1334,892334
NO	732,515167	732,5148407	732,514987	0,199687904	C53H67NO	1033,461426
NO	732,609424	732,6091003	732,608887	-0,291139419	C52H79NO	1467,124634
NO	734,530725	734,530397	734,530638	0,328050346	C53H69NO	1112,922363
NO	734,624685	734,6243571	734,624537	0,244914072	C52H81NO	1134,624756
NO	736,546726	736,546397	736,546287	-0,14937249	C53H71NO	1312,140869
NO	736,640381	736,6400443	736,640187	0,193703489	C52H83NO	503,008606
NO	738,562261	738,5619299	738,561938	0,010925986	C53H73NO	1347,206543
NO	740,578062	740,5777292	740,577587	-0,192006989	C53H75NO	1453,062744
NO	742,499701	742,499361	742,499337	-0,032383013	C54H65NO	767,653748
NO	742,593206	742,5928703	742,593237	0,493874714	C53H77NO	1335,931152
NO	744,51526	744,5149193	744,514987	0,090931277	C54H67NO	937,265625
NO	744,609273	744,6089351	744,608887	-0,064547882	C53H79NO	1360,68335
NO	746,53082	746,5304778	746,530638	0,214611899	C54H69NO	1041,501343
NO	746,624499	746,6241577	746,624537	0,508048473	C53H81NO	1185,807129
NO	748,546294	748,5459494	748,546287	0,450941603	C54H71NO	1043,569458
NO	748,640479	748,6401342	748,640187	0,070494072	C53H83NO	1028,414429
NO	750,562444	750,5620987	750,561938	-0,214097578	C54H73NO	1286,753052
NO	750,656284	750,6559314	750,655837	-0,125718392	C53H85NO	518,196472
NO	752,578335	752,5779874	752,577587	-0,531983457	C54H75NO	1294,094727
NO	752,671822	752,6714683	752,671488	0,02615253	C53H87NO	609,500488
NO	754,49991	754,499553	754,499337	-0,286272472	C55H65NO	528,886353
NO	754,593876	754,5935267	754,593237	-0,383885175	C54H77NO	1421,757935
NO	756,515372	756,5150136	756,514987	-0,03516635	C55H67NO	598,952881
NO	756,608973	756,6086198	756,608887	0,35313582	C54H79NO	1172,616699
NO	758,531175	758,5308167	758,530638	-0,235608161	C55H69NO	820,239258
NO	758,625276	758,6249203	758,624537	-0,505216251	C54H81NO	1153,213257
NO	760,546364	760,5460047	760,546287	0,371215734	C55H71NO	977,626282
NO	760,640965	760,6406073	760,640187	-0,552514606	C54H83NO	1218,827637
NO	762,562603	762,5622426	762,561938	-0,399497172	C55H73NO	1172,583618
NO	762,655946	762,6555839	762,655837	0,331801445	C54H85NO	956,809509
NO	764,578054	764,5776921	764,577587	-0,137396341	C55H75NO	1313,056641
NO	764,671891	764,6715209	764,671488	-0,043019656	C54H87NO	477,271851
NO	766,4992	766,4988284	766,499337	0,663513777	C56H65NO	523,45752
NO	766,593509	766,5931448	766,593237	0,120282238	C55H77NO	1349,82312
NO	766,686951	766,6865795	766,687137	0,727139633	C54H89NO	544,670288
NO	768,514973	768,5146008	768,514987	0,50257005	C56H67NO	655,521545
NO	768,608884	768,6085171	768,608887	0,481270754	C55H79NO	1310,631226
NO	770,530587	770,530212	770,530638	0,552845737	C56H69NO	634,732849
NO	770,624991	770,6246215	770,624537	-0,10970477	C55H81NO	1300,763428
NO	772,546862	772,5464852	772,546287	-0,256577866	C56H71NO	692,920349
NO	772,640857	772,6404841	772,640187	-0,384574194	C55H83NO	1156,280518
NO	774,561907	774,5615306	774,561938	0,525919619	C56H73NO	1003,805847
NO	774,656393	774,6560186	774,655837	-0,234489791	C55H85NO	1323,361572
NO	776,57836	776,5779812	776,577587	-0,507668838	C56H75NO	1020,992859
NO	776,672425	776,672047	776,671488	-0,719713892	C55H87NO	1140,190186
NO	778,593406	778,593025	778,593237	0,272299695	C56H77NO	1059,362427
NO	780,608787	780,6084044	780,608887	0,618259833	C56H79NO	1197,763306
NO	780,702909	780,7025214	780,702788	0,34153706	C55H91NO	643,771179
NO	782,531697	782,5313049	782,530638	-0,852284621	C57H69NO	497,944092
NO	782,624428	782,6240433	782,624537	0,630871275	C56H81NO	1270,893188
NO	784,547041	784,5466478	784,546287	-0,459914321	C57H71NO	595,856812
NO	784,64025	784,6398624	784,640187	0,413719739	C56H83NO	1221,079468
NO	786,562488	786,5620944	786,561938	-0,198805442	C57H73NO	777,323669
NO	786,656176	786,655786	786,655837	0,064814476	C56H85NO	1258,255737
NO	788,577959	788,5775635	788,577587	0,029802607	C57H75NO	852,187317
NO	788,671186	788,670793	788,671488	0,881166492	C56H87NO	1200,513672
NO	790,593375	790,5929789	790,593237	0,32651023	C57H77NO	1097,775635
NO	790,687079	790,6866822	790,687137	0,575253272	C56H89NO	1017,899475
NO	792,608655	792,6082552	792,608887	0,797102101	C57H79NO	962,698547
NO	792,702838	792,7024327	792,702788	0,448173791	C56H91NO	494,562622
NO	794,53099	794,5305821	794,530638	0,070294628	C58H69NO	483,58313
NO	794,624675	794,6242756	794,624537	0,32900505	C57H81NO	1423,422241
NO	794,718382	794,7179747	794,718437	0,58166155	C56H93NO	535,84375
NO	796,547207	796,5467965	796,546287	-0,639580927	C58H71NO	481,488831
NO	796,640406	796,6400027	796,640187	0,231293103	C57H83NO	1220,200806
NO	798,562094	798,5616842	798,561938	0,317792712	C58H73NO	735,045959
NO	798,655766	798,6553597	798,655837	0,597683524	C57H85NO	1155,64856
NO	800,578467	800,5780543	800,577587	-0,58373577	C58H75NO	715,701965
NO	800,671642	800,6712331	800,671488	0,318329857	C57H87NO	1178,267212
NO	802,593344	802,5929302	802,593237	0,382234643	C58H77NO	873,622559
NO	802,687964	802,6875532	802,687137	-0,518528263	C57H89NO	1306,976685
NO	804,609567	804,6091507	804,608887	-0,327729142	C58H79NO	893,896912
NO	804,702702	804,7022863	804,702788	0,623440966	C57H91NO	983,04895
NO	806,530542	806,5301181	806,530638	0,644629798	C59H69NO	480,132263
NO	806,625107	806,6246891	806,624537	-0,188606166	C58H81NO	1036,627563
NO	806,71871	806,7182874	806,718437	0,185392612	C57H93NO	584,559387
NO	808,64087	808,6404514	808,640187	-0,326966	C58H83NO	1345,134277
NO	810,562264	810,5618349	810,561938	0,127136465	C59H73NO	500,475891
NO	810,655787	810,655364	810,655837	0,58344302	C58H85NO	1087,63147
NO	812,577782	812,5773536	812,577587	0,287268051	C59H75NO	759,736816
NO	812,671771	812,671344	812,671488	0,177242814	C58H87NO	919,708923
NO	814,5933	814,592869	814,593237	0,451817015	C59H77NO	774,270935
NO	816,608745	816,6083116	816,608887	0,704624708	C59H79NO	816,987549
NO	816,703669	816,7032365	816,702788	-0,54915743	C58H91NO	930,952637
NO	818,718419	818,717984	818,718437	0,553321196	C58H93NO	965,174683
NO	820,640131	820,6396926	820,640187	0,602406467	C59H83NO	886,839844
NO	822,655928	822,6554876	822,655837	0,424712152	C59H85NO	980,53479
NO	824,671356	824,670913	824,671488	0,697241467	C59H87NO	1010,027283
NO	826,593214	826,5927642	826,593237	0,571973151	C60H77NO	605,497925
NO	826,687369	826,6869235	826,687137	0,258302635	C59H89NO	1050,795166
NO	828,60929	828,6088374	828,608887	0,059866739	C60H79NO	608,765808
NO	828,702865	828,702417	828,702788	0,447735163	C59H91NO	1100,262329
NO	830,624778	830,6243234	830,624537	0,257203391	C60H81NO	675,332336
NO	830,718809	830,7183579	830,718437	0,095204402	C59H93NO	1075,689941
NO	832,640646	832,6401906	832,640187	-0,004369262	C60H83NO	885,542114
NO	832,734084	832,7336271	832,734087	0,552326036	C59H95NO	738,509277
NO	834,655775	834,655318	834,655837	0,621844915	C60H85NO	1036,370361
NO	836,672201	836,6717405	836,671488	-0,301841943	C60H87NO	969,755981
NO	838,687744	838,6872801	838,687137	-0,170622299	C60H89NO	907,653015
NO	840,703389	840,7029219	840,702788	-0,159311696	C60H91NO	881,785156
NO	842,624451	842,6239774	842,624537	0,664088063	C61H81NO	556,462463
NO	842,719068	842,7185987	842,718437	-0,191929372	C60H93NO	971,013977
NO	844,734712	844,7342398	844,734087	-0,180919242	C60H95NO	977,06134
NO	846,655811	846,6553335	846,655837	0,594671685	C61H85NO	715,167297
NO	846,75025	846,7497745	846,749737	-0,044254129	C60H97NO	930,685791
NO	848,671814	848,6713336	848,671488	0,181950291	C61H87NO	720,004639
NO	850,687578	850,6870953	850,687137	0,048979137	C61H89NO	790,818665
NO	852,609463	852,6089736	852,608887	-0,101552919	C62H79NO	489,969604
NO	852,703032	852,7025457	852,702788	0,28418566	C61H91NO	729,318237
NO	854,718104	854,7176156	854,718437	0,961008867	C61H93NO	822,378723
NO	856,640486	856,6399927	856,640187	0,226802001	C62H83NO	641,031555
NO	856,733831	856,7333399	856,734087	0,871985821	C61H95NO	861,723206
NO	858,750155	858,7496615	858,749737	0,087900895	C61H97NO	933,061462
NO	860,671669	860,671171	860,671488	0,368323764	C62H87NO	762,550537
NO	860,765895	860,7653969	860,765387	-0,011502705	C61H99NO	767,376404
NO	862,687436	862,6869346	862,687137	0,234605928	C62H89NO	733,651917
NO	864,702477	864,7019731	864,702788	0,942358501	C62H91NO	792,790466
NO	866,718992	866,7184869	866,718437	-0,057563697	C62H93NO	1002,846497
NO	868,73465	868,7341408	868,734087	-0,061937664	C62H95NO	886,377686
NO	870,656391	870,6558757	870,655837	-0,0444993	C63H85NO	603,376953
NO	870,75052	870,7500066	870,749737	-0,309640646	C62H97NO	775,616882
NO	872,765387	872,7648717	872,765387	0,590381673	C62H99NO	908,543579
NO	874,687645	874,6871239	874,687137	0,014933655	C63H89NO	640,692566
NO	874,781489	874,7809682	874,781037	0,078612605	C62H101NO	676,620056
NO	876,703338	876,7028144	876,702788	-0,030117572	C63H91NO	692,877441
NO	878,718989	878,7184622	878,718437	-0,02872979	C63H93NO	694,54126
NO	880,734534	880,7340046	880,734087	0,093527119	C63H95NO	745,91394
NO	882,749907	882,7493734	882,749737	0,411866634	C63H97NO	658,73291
NO	884,766228	884,7656908	884,765387	-0,343406976	C63H99NO	629,057617
NO	886,781064	886,7805252	886,781037	0,577165247	C63H101NO	764,987061
NO	888,703438	888,7028927	888,702788	-0,117852489	C64H91NO	505,651306
NO	888,796725	888,7961802	888,796687	0,570254231	C63H103NO	542,43927
NO	890,718247	890,7176989	890,718437	0,828609169	C64H93NO	534,864502
NO	892,734972	892,7344216	892,734087	-0,374807488	C64H95NO	599,52356
NO	894,74994	894,7493849	894,749737	0,393518462	C64H97NO	503,430298
NO	896,765501	896,7649438	896,765387	0,494167293	C64H99NO	586,071106
NO	898,781601	898,7810399	898,781037	-0,003258857	C64H101NO	543,611084
NO	900,796958	900,7963939	900,796687	0,325325962	C64H103NO	566,486816
NO	902,812734	902,8121673	902,812338	0,189077015	C64H105NO	616,127136
NO	904,73467	904,7340991	904,734087	-0,013328417	C65H95NO	541,389587
NO	908,765727	908,7651506	908,765387	0,260135325	C65H99NO	632,417053
NO	910,78094	910,7803582	910,781037	0,745261653	C65H101NO	495,566833
NO	912,797541	912,7969555	912,796687	-0,294134725	C65H103NO	474,959106
NO	914,812954	914,8123655	914,812338	-0,030105176	C65H105NO	502,470947
NO	922,781276	922,780675	922,781037	0,392300095	C66H101NO	571,154419
NO	932,765764	932,7651445	932,765387	0,259964067	C67H99NO	495,447998
NO	940,828784	940,8281499	940,827987	-0,17309807	C67H107NO	469,251648
