Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O2	555,326909	555,326738	555,326853	0,207110316	C40H44O2	1838,384399
O2	555,42078	555,4206407	555,420754	0,20394364	C39H56O2	7983,194336
O2	555,514684	555,5145443	555,514654	0,197532172	C38H68O2	7793,013184
O2	557,342532	557,3423736	557,342504	0,233936182	C40H46O2	3184,358154
O2	557,436616	557,4364786	557,436403	-0,135534557	C39H58O2	8717,152344
O2	557,530261	557,5301122	557,530303	0,342303413	C38H70O2	4935,772461
O2	559,358153	559,3580116	559,358153	0,252752786	C40H48O2	7049,828125
O2	559,452445	559,4523122	559,452054	-0,461572089	C39H60O2	11197,46582
O2	559,545821	559,5456777	559,545954	0,493851994	C38H72O2	6388,733398
O2	561,374091	561,3739524	561,373804	-0,264295688	C40H50O2	8040,743164
O2	561,467632	561,4675002	561,467703	0,361256053	C39H62O2	11704,6084
O2	561,561682	561,561544	561,561604	0,106882075	C38H74O2	8294,253906
O2	563,389714	563,3895787	563,389453	-0,223180453	C40H52O2	9525,102539
O2	563,483447	563,4833112	563,483354	0,075966191	C39H64O2	9241,96875
O2	563,577212	563,5770775	563,577253	0,311472952	C38H76O2	9902,777344
O2	565,405341	565,4052109	565,405104	-0,188990096	C40H54O2	12650,69727
O2	565,499262	565,4991295	565,499003	-0,223694782	C39H66O2	10987,14551
O2	567,420817	567,4206939	567,420754	0,105970026	C40H56O2	20584,62695
O2	567,514921	567,514789	567,514654	-0,237896101	C39H68O2	11168,75684
O2	569,436474	569,4363445	569,436403	0,102771257	C40H58O2	12771,7627
O2	569,530266	569,5301301	569,530303	0,303641998	C39H70O2	8846,553711
O2	571,358232	571,3580544	571,358153	0,172572379	C41H48O2	1291,353882
O2	571,452164	571,4520372	571,452054	0,029337095	C40H60O2	15011,52051
O2	571,546126	571,5459855	571,545954	-0,055086968	C39H72O2	6885,621582
O2	573,374134	573,373968	573,373804	-0,285961194	C41H50O2	2101,028076
O2	573,467733	573,4676145	573,467703	0,154358419	C40H62O2	38958,58984
O2	573,561862	573,561725	573,561604	-0,210932577	C39H74O2	8124,100586
O2	575,389773	575,3896167	575,389453	-0,2844739	C41H52O2	3189,622803
O2	575,48353	575,4834118	575,483354	-0,100379737	C40H64O2	38359,74219
O2	575,577318	575,5771831	575,577253	0,121442417	C39H76O2	8953,889648
O2	577,405498	577,4053479	577,405104	-0,422403698	C41H54O2	4177,199707
O2	577,498904	577,4987723	577,499003	0,399444327	C40H66O2	10530,97266
O2	577,592845	577,5927172	577,592904	0,323328172	C39H78O2	13301,94922
O2	579,420654	579,4205127	579,420754	0,416437643	C41H56O2	6261,191406
O2	579,514713	579,5145868	579,514654	0,11596058	C40H68O2	14423,92481
O2	581,436616	581,436478	581,436403	-0,129051599	C41H58O2	7276,663086
O2	581,530306	581,5301793	581,530303	0,212782918	C40H70O2	13635,86914
O2	583,452222	583,4520862	583,452054	-0,055239452	C41H60O2	8006,081543
O2	583,546047	583,5459153	583,545954	0,066276584	C40H72O2	9970,166016
O2	585,373912	585,3737432	585,373804	0,103803916	C42H50O2	1719,816772
O2	585,467838	585,4677061	585,467703	-0,00521439	C41H62O2	9639,814453
O2	585,561793	585,5616531	585,561604	-0,083780116	C40H74O2	6360,320313
O2	587,389789	587,3896314	587,389453	-0,30370615	C42H52O2	2757,027588
O2	587,483318	587,4831919	587,483354	0,275906581	C41H64O2	13299,17676
O2	587,577399	587,5772618	587,577253	-0,014907402	C40H76O2	7147,935547
O2	589,405396	589,4052388	589,405104	-0,228740291	C42H54O2	2762,765869
O2	589,499042	589,4989144	589,499003	0,150318377	C41H66O2	11834,92481
O2	589,593243	589,5931093	589,592904	-0,348268403	C40H78O2	8432,433594
O2	591,421113	591,4209636	591,420754	-0,354337743	C42H56O2	3847,561768
O2	591,514871	591,5147385	591,514654	-0,142893694	C41H68O2	8803,8125
O2	591,608657	591,6085284	591,608553	0,041550855	C40H80O2	10913,57227
O2	593,436267	593,4361254	593,436403	0,467735685	C42H58O2	5456,82373
O2	593,530665	593,530533	593,530303	-0,38751518	C41H70O2	8836,595703
O2	595,452316	595,4521792	595,452054	-0,210179645	C42H60O2	6736,644531
O2	595,546281	595,5461516	595,545954	-0,331767007	C41H72O2	9940,949219
O2	597,374023	597,373847	597,373804	-0,071942034	C43H50O2	1138,145752
O2	597,468055	597,4679176	597,467703	-0,359121834	C42H62O2	6401,893555
O2	597,561577	597,5614448	597,561604	0,266339689	C41H74O2	8371,983398
O2	599,389216	599,3890439	599,389453	0,682529527	C43H52O2	1319,573608
O2	599,48334	599,4832044	599,483354	0,249560602	C42H64O2	6857,260742
O2	599,577494	599,5773557	599,577253	-0,171253103	C41H76O2	5989,021484
O2	601,405456	601,4052961	601,405104	-0,319425535	C43H54O2	2190,308838
O2	601,499119	601,4989903	601,499003	0,021076843	C42H66O2	9620,983398
O2	601,592811	601,5926758	601,592904	0,379328368	C41H78O2	6829,736328
O2	603,420971	603,4208137	603,420754	-0,098999551	C43H56O2	2407,550049
O2	603,514711	603,514581	603,514654	0,120929596	C42H68O2	8734,652344
O2	603,608481	603,6083425	603,608553	0,348701673	C41H80O2	5676,356445
O2	605,436721	605,4365688	605,436403	-0,273913783	C43H58O2	2952,818115
O2	605,530533	605,5303995	605,530303	-0,159372062	C42H70O2	7095,175781
O2	605,624374	605,6242387	605,624204	-0,057360508	C41H82O2	6486,98584
O2	607,452014	607,4518693	607,452054	0,304021693	C43H60O2	4051,537598
O2	607,545893	607,5457617	607,545954	0,316510686	C42H72O2	7736,889648
O2	609,467833	609,4676944	609,467703	0,014117222	C43H62O2	5256,836426
O2	609,561773	609,5616427	609,561604	-0,063454349	C42H74O2	7920,826172
O2	611,483486	611,4833488	611,483354	0,008440271	C43H64O2	5491,004395
O2	611,577483	611,5773491	611,577253	-0,157138846	C42H76O2	6431,045898
O2	613,498839	613,4987048	613,499003	0,48602885	C43H66O2	6181,103027
O2	613,592887	613,5927476	613,592904	0,254946494	C42H78O2	4795,287109
O2	615,420836	615,4206735	615,420754	0,130764145	C44H56O2	1674,199585
O2	615,5149	615,5147707	615,514654	-0,189527368	C43H68O2	7662,112305
O2	615,608419	615,6082787	615,608553	0,445624257	C42H80O2	4478,092285
O2	617,436293	617,4361383	617,436403	0,428684435	C44H58O2	2290,599854
O2	617,530396	617,5302664	617,530303	0,059205871	C43H70O2	7356,369141
O2	617,624529	617,6243933	617,624204	-0,306517068	C42H82O2	5428,073242
O2	619,452211	619,4520578	619,452054	-0,006057369	C44H60O2	2377,484375
O2	619,546349	619,546218	619,545954	-0,42613632	C43H72O2	6644,698242
O2	619,639935	619,6398024	619,639853	0,081727665	C42H84O2	6114,835938
O2	621,467886	621,467743	621,467703	-0,06429612	C44H62O2	3651,431152
O2	621,561468	621,5613385	621,561604	0,427092169	C43H74O2	6958,554199
O2	623,483772	623,483631	623,483354	-0,44429682	C44H64O2	3899,262939
O2	623,577373	623,5772435	623,577253	0,015312479	C43H76O2	6717,496094
O2	625,499153	625,4990143	625,499003	-0,018085598	C44H66O2	4211,184082
O2	625,592768	625,5926362	625,592904	0,42813436	C43H78O2	5817,017578
O2	627,420893	627,4207316	627,420754	0,035713463	C45H56O2	1499,356812
O2	627,515084	627,5149491	627,514654	-0,470242024	C44H68O2	4873,828613
O2	627,608707	627,608567	627,608553	-0,022291101	C43H80O2	3840,867432
O2	629,436653	629,4364954	629,436403	-0,146836282	C45H58O2	1718,645386
O2	629,53025	629,5301196	629,530303	0,291276743	C44H70O2	5872,393066
O2	629,624475	629,624335	629,624204	-0,20800806	C43H82O2	3722,655273
O2	631,452124	631,4519738	631,452054	0,126998299	C45H60O2	2300,947998
O2	631,546322	631,5461933	631,545954	-0,378846469	C44H72O2	6152,388672
O2	631,639943	631,6398055	631,639853	0,075273049	C43H84O2	4045,539063
O2	633,467784	633,4676391	633,467703	0,100932465	C45H62O2	2815,343506
O2	633,561976	633,5618484	633,561604	-0,385677	C44H74O2	6275,736328
O2	633,655588	633,6554488	633,655504	0,087046024	C43H86O2	3640,930176
O2	635,483513	635,483372	635,483354	-0,028323418	C45H64O2	3254,063721
O2	635,577082	635,5769555	635,577253	0,468113324	C44H76O2	6409,233398
O2	637,499187	637,4990511	637,499003	-0,075410328	C45H66O2	3967,981445
O2	637,592736	637,5926107	637,592904	0,460030318	C44H78O2	6568,396484
O2	639,514685	639,5145489	639,514654	0,164388638	C45H68O2	3801,895996
O2	639,608826	639,6087012	639,608553	-0,231630939	C44H80O2	6482,544434
O2	641,43642	641,4362629	641,436403	0,218452994	C46H58O2	1461,954468
O2	641,530504	641,5303733	641,530303	-0,109642915	C45H70O2	4733,063965
O2	641,624616	641,6244848	641,624204	-0,437674292	C44H82O2	4612,010254
O2	643,451853	643,4516998	643,452054	0,550539907	C46H60O2	1671,820068
O2	643,545902	643,5457747	643,545954	0,27858864	C45H72O2	5359,56543
O2	643,639979	643,6398476	643,639853	0,008419216	C44H84O2	4401,677246
O2	645,468005	645,4678571	645,467703	-0,238738715	C46H62O2	2038,053467
O2	645,562014	645,5618881	645,561604	-0,440146266	C45H74O2	5530,827148
O2	645,655419	645,655289	645,655504	0,332922901	C44H86O2	4546,484863
O2	647,483501	647,4833593	647,483354	-0,00811941	C46H64O2	2579,7146
O2	647,577462	647,5773387	647,577253	-0,132275869	C45H76O2	6015,818359
O2	647,671451	647,6713198	647,671153	-0,2574843	C44H88O2	4129,907227
O2	649,499486	649,4993491	649,499003	-0,532812878	C46H66O2	3083,073486
O2	649,592756	649,5926346	649,592904	0,414757473	C45H78O2	6355,794434
O2	651,51521	651,5150749	651,514654	-0,646059216	C46H68O2	3230,937256
O2	651,60906	651,6089387	651,608553	-0,591943715	C45H80O2	6148,060059
O2	653,530551	653,5304196	653,530303	-0,178350784	C46H70O2	3670,140381
O2	653,624335	653,6242156	653,624204	-0,017726889	C45H82O2	6473,035645
O2	655,546034	655,5459056	655,545954	0,073816385	C46H72O2	4061,751465
O2	655,639747	655,6396207	655,639853	0,354337639	C45H84O2	4463,294434
O2	657,46794	657,4677903	657,467703	-0,132713615	C47H62O2	1524,228027
O2	657,561549	657,561425	657,561604	0,272265981	C46H74O2	4781,865723
O2	657,655839	657,655716	657,655504	-0,322289725	C45H86O2	5000,691895
O2	659,483454	659,4833107	659,483354	0,065657702	C47H64O2	1939,054077
O2	659,577638	659,5775142	659,577253	-0,39607182	C46H76O2	4649,42041
O2	659,671189	659,6710617	659,671153	0,138386328	C45H88O2	3939,470459
O2	661,498775	661,4986346	661,499003	0,55690618	C47H66O2	2117,724854
O2	661,592872	661,5927467	661,592904	0,237800279	C46H78O2	4148,210938
O2	661,686996	661,6868641	661,686804	-0,090864646	C45H90O2	3073,931152
O2	663,514451	663,5143148	663,514654	0,511169936	C47H68O2	2450,273193
O2	663,608456	663,6083335	663,608553	0,330750953	C46H80O2	4539,893555
O2	665,530377	665,5302436	665,530303	0,089186663	C47H70O2	2664,985596
O2	665,624283	665,6241627	665,624204	0,062095041	C46H82O2	4813,411621
O2	667,546445	667,5463142	667,545954	-0,539534337	C47H72O2	2860,761475
O2	667,640246	667,6401251	667,639853	-0,407562563	C46H84O2	4488,788574
O2	669,561866	669,5617422	669,561604	-0,206398681	C47H74O2	3765,665283
O2	669,655556	669,6554308	669,655504	0,10932834	C46H86O2	3524,496338
O2	671,483657	671,4835174	671,483354	-0,243318731	C48H64O2	1795,460938
O2	671,577202	671,5770816	671,577253	0,255199616	C47H76O2	4217,854492
O2	671,671456	671,6713311	671,671153	-0,26522788	C46H88O2	3430,677979
O2	673,498919	673,4987745	673,499003	0,339304059	C48H66O2	1394,839844
O2	673,593027	673,5929072	673,592904	-0,00471361	C47H78O2	4139,482422
O2	673,68716	673,6870398	673,686804	-0,349959309	C46H90O2	4052,974121
O2	675,514568	675,5144346	675,514654	0,324810249	C48H68O2	2160,225586
O2	675,608549	675,6084294	675,608553	0,18294733	C47H80O2	3997,566406
O2	675,702555	675,7024278	675,702454	0,03874496	C46H92O2	2831,838379
O2	677,530502	677,53037	677,530303	-0,098930723	C48H70O2	2202,991211
O2	677,624349	677,6242306	677,624204	-0,039198542	C47H82O2	4028,591309
O2	679,545918	679,5457898	679,545954	0,241693984	C48H72O2	2482,564697
O2	679,640325	679,6402066	679,639853	-0,520281997	C47H84O2	3853,621582
O2	681,561403	681,5612775	681,561604	0,47902339	C48H74O2	2680,571533
O2	681,655667	681,655549	681,655504	-0,065945881	C47H86O2	3736,490967
O2	683,577559	683,5774366	683,577253	-0,268566563	C48H76O2	2934,332275
O2	683,671673	683,6715446	683,671153	-0,572719109	C47H88O2	2242,662598
O2	685,498934	685,498792	685,499003	0,307859118	C49H66O2	1198,418579
O2	685,592867	685,5927491	685,592904	0,22595004	C48H78O2	3427,168945
O2	685,686825	685,6867002	685,686804	0,151401923	C47H90O2	2512,310303
O2	687,514868	687,5147325	687,514654	-0,11421088	C49H68O2	1515,584595
O2	687,608638	687,6085205	687,608553	0,047207416	C48H80O2	3333,223389
O2	687,702434	687,7023149	687,702454	0,202273396	C47H92O2	3088,68457
O2	689,530456	689,530324	689,530303	-0,030520115	C49H70O2	1683,694458
O2	689,624776	689,624659	689,624204	-0,659825182	C48H82O2	3246,163818
O2	689,718402	689,7182724	689,718103	-0,24557614	C47H94O2	1854,238281
O2	691,54631	691,5461808	691,545954	-0,327899899	C49H72O2	1805,832397
O2	691,639734	691,6396179	691,639853	0,339912317	C48H84O2	3214,133545
O2	693,561603	693,5614815	693,561604	0,176633247	C49H74O2	2411,27002
O2	693,655573	693,6554585	693,655504	0,065565589	C48H86O2	3288,900391
O2	695,577688	695,5775692	695,577253	-0,454584369	C49H76O2	2585,784424
O2	695,671472	695,6713525	695,671153	-0,28681628	C48H88O2	2504,740234
O2	697,593001	697,5928836	697,592904	0,029226371	C49H78O2	2617,973145
O2	697,687329	697,6872038	697,686804	-0,573084397	C48H90O2	1858,4198
O2	699,608909	699,6087965	699,608553	-0,34809567	C49H80O2	3096,701904
O2	699,702301	699,7021787	699,702454	0,39340192	C48H92O2	2005,46582
O2	701,530671	701,530538	701,530303	-0,334924264	C50H70O2	1206,039795
O2	701,624576	701,6244672	701,624204	-0,375125127	C49H82O2	3466,787354
O2	701,718507	701,7183909	701,718103	-0,410347983	C48H94O2	2501,788086
O2	703,546201	703,5460777	703,545954	-0,175893675	C50H72O2	1744,57959
O2	703,639897	703,6397843	703,639853	0,097663629	C49H84O2	2758,873047
O2	703,733618	703,733498	703,733754	0,36376647	C48H96O2	1999,406006
O2	705,562039	705,5619184	705,561604	-0,445641958	C50H74O2	1860,657227
O2	705,655519	705,6554087	705,655504	0,135042631	C49H86O2	2914,99585
O2	707,577332	707,577213	707,577253	0,056596367	C50H76O2	1886,86438
O2	707,671347	707,671236	707,671153	-0,117251969	C49H88O2	2674,718506
O2	709,593497	709,5933819	709,592904	-0,673440468	C50H78O2	2121,727539
O2	709,687285	709,6871778	709,686804	-0,52666068	C49H90O2	2998,913574
O2	711,608916	711,608808	711,608553	-0,358343013	C50H80O2	2750,720947
O2	711,702471	711,7023474	711,702454	0,149722902	C49H92O2	1394,810059
O2	713,62425	713,6241418	713,624204	0,087097188	C50H82O2	2585,291016
O2	713,718336	713,7182181	713,718103	-0,1612936	C49H94O2	1687,090454
O2	715,546356	715,5462325	715,545954	-0,389162825	C51H72O2	1260,748291
O2	715,640175	715,6400688	715,639853	-0,301599949	C50H84O2	2670,406494
O2	715,734017	715,7339032	715,733754	-0,208482886	C49H96O2	1907,564087
O2	717,561476	717,5613619	717,561604	0,337407181	C51H74O2	1788,866455
O2	717,655824	717,6557227	717,655504	-0,304695032	C50H86O2	3129,187256
O2	717,749416	717,7493012	717,749403	0,141889269	C49H98O2	1724,373291
O2	719,577786	719,5776757	719,577253	-0,587397055	C51H76O2	1993,738525
O2	719,671096	719,6709901	719,671153	0,226319471	C50H88O2	2415,380127
O2	721,593632	721,5935226	721,592904	-0,857258473	C51H78O2	1960,477661
O2	721,686677	721,6865754	721,686804	0,316787852	C50H90O2	2752,055664
O2	723,608912	723,6088063	723,608553	-0,350064694	C51H80O2	2176,919189
O2	723,702478	723,7023755	723,702454	0,108523548	C50H92O2	2493,141602
O2	725,624319	725,6242143	725,624204	-0,014177552	C51H82O2	2143,779541
O2	725,718406	725,7182875	725,718103	-0,254193696	C50H94O2	1179,82312
O2	727,640562	727,6404611	727,639853	-0,835740642	C51H84O2	2390,581543
O2	727,733569	727,7334587	727,733754	0,405712373	C50H96O2	1586,906372
O2	729,561643	729,5615306	729,561604	0,100618582	C52H74O2	1372,36499
O2	729,655948	729,6558474	729,655504	-0,470680629	C51H86O2	2283,84375
O2	729,749471	729,7493672	729,749403	0,049021451	C50H98O2	1979,952881
O2	731,577976	731,5778636	731,577253	-0,834637713	C52H76O2	1294,834961
O2	731,671181	731,6710808	731,671153	0,098720804	C51H88O2	2182,510254
O2	731,765222	731,7651199	731,765054	-0,090049457	C50H100O2	2005,645264
O2	733,592446	733,5923446	733,592904	0,76255717	C52H78O2	1957,637695
O2	733,686981	733,6868822	733,686804	-0,106610315	C51H90O2	2188,663086
O2	735,609029	735,6089222	735,608553	-0,501912617	C52H80O2	1461,155151
O2	735,702446	735,7023525	735,702454	0,138028372	C51H92O2	2590,481445
O2	737,624372	737,6242716	737,624204	-0,091617259	C52H82O2	1808,635498
O2	737,718301	737,7182016	737,718103	-0,133612489	C51H94O2	1882,403564
O2	739,640019	739,6399274	739,639853	-0,100613449	C52H84O2	2499,635254
O2	741,655884	741,6557943	741,655504	-0,391408321	C52H86O2	2547,688965
O2	741,75001	741,7499056	741,749403	-0,677542144	C51H98O2	1341,752686
O2	743,671045	743,6709536	743,671153	0,268074102	C52H88O2	2222,806885
O2	743,765683	743,7655814	743,765054	-0,709124903	C51H100O2	1424,562744
O2	745,593639	745,5935392	745,592904	-0,851979292	C53H78O2	1453,862305
O2	745,687082	745,6869904	745,686804	-0,250006434	C52H90O2	2065,256348
O2	745,78055	745,7804458	745,780703	0,344898635	C51H102O2	1195,372314
O2	747,609126	747,6090303	747,608553	-0,63847638	C53H80O2	1626,91394
O2	747,703076	747,7029838	747,702454	-0,708625329	C52H92O2	1887,664429
O2	749,624478	749,624385	749,624204	-0,24151272	C53H82O2	1714,555176
O2	749,718935	749,7188425	749,718103	-0,986372838	C52H94O2	1743,46582
O2	751,64046	751,6403697	751,639853	-0,687384875	C53H84O2	1798,898926
O2	751,733715	751,7336251	751,733754	0,171499189	C52H96O2	1825,732056
O2	753,656134	753,6560464	753,655504	-0,719744759	C53H86O2	1898,923218
O2	755,671407	755,6713256	755,671153	-0,228393664	C53H88O2	2322,126953
O2	755,765664	755,765566	755,765054	-0,677466304	C52H100O2	1132,900513
O2	757,687056	757,6869771	757,686804	-0,228414088	C53H90O2	2418,283203
O2	757,780947	757,7808507	757,780703	-0,194879002	C52H102O2	1138,563599
O2	759,608631	759,6085385	759,608553	0,019085926	C54H80O2	1261,324585
O2	759,702125	759,7020396	759,702454	0,545481024	C53H92O2	1704,33313
O2	759,796517	759,7964302	759,796354	-0,100328052	C52H104O2	1601,709106
O2	761,718277	761,7181967	761,718103	-0,122966757	C53H94O2	1982,238037
O2	763,640071	763,639981	763,639853	-0,167627365	C54H84O2	1225,873779
O2	763,733678	763,7335949	763,733754	0,208292384	C53H96O2	1642,879883
O2	765,655903	765,6558208	765,655504	-0,413749971	C54H86O2	1596,599731
O2	765,750005	765,749922	765,749403	-0,677742659	C53H98O2	1537,05481
O2	767,671698	767,6716215	767,671153	-0,610232731	C54H88O2	1901,456055
O2	769,687371	769,6872942	769,686804	-0,636874584	C54H90O2	1751,323486
O2	771,702837	771,7027631	771,702454	-0,400582062	C54H92O2	1851,526123
O2	773,624656	773,6245737	773,624204	-0,477909274	C55H82O2	1205,825439
O2	773,718914	773,7188401	773,718103	-0,952673549	C54H94O2	1720,769775
O2	775,639869	775,6397939	775,639853	0,076211018	C55H84O2	1524,596436
O2	775,733707	775,7336359	775,733754	0,152182086	C54H96O2	1809,929321
O2	777,749862	777,749788	777,749403	-0,494989384	C54H98O2	1480,690063
O2	779,765477	779,7654001	779,765054	-0,443858986	C54H100O2	1217,642944
O2	781,687004	781,6869333	781,686804	-0,165383635	C55H90O2	1477,812622
O2	783,702644	783,7025697	783,702454	-0,147640454	C55H92O2	1178,248779
O2	785,718423	785,718352	785,718103	-0,31688293	C55H94O2	1257,375366
O2	785,811911	785,8118387	785,812003	0,209132155	C54H106O2	1184,581299
O2	787,734263	787,7341943	787,733754	-0,558905746	C55H96O2	1285,912109
O2	787,828231	787,8281657	787,827654	-0,64947119	C54H108O2	1482,079834
O2	789,750085	789,7500211	789,749403	-0,782697714	C55H98O2	1467,549927
O2	791,76486	791,7647957	791,765054	0,326267694	C55H100O2	1332,776611
O2	793,686915	793,6868538	793,686804	-0,062708083	C56H90O2	1413,664917
O2	793,780401	793,7803384	793,780703	0,459316022	C55H102O2	1328,649292
O2	797,718109	797,7180491	797,718103	0,067523303	C56H94O2	1282,251831
O2	799,73409	799,7340351	799,733754	-0,351432984	C56H96O2	1462,195068
O2	799,828037	799,8279776	799,827654	-0,404536449	C55H108O2	1202,461304
O2	803,765473	803,7654188	803,765054	-0,453922872	C56H100O2	1289,563599
O2	807,796205	807,7961528	807,796354	0,249070986	C56H104O2	1192,619385
O2	809,718546	809,7184967	809,718103	-0,486216277	C57H94O2	1248,220215
O2	811,733856	811,7338073	811,733754	-0,065721369	C57H96O2	1182,096313
O2	813,750198	813,7501523	813,749403	-0,920738081	C57H98O2	1231,300293
O2	815,859219	815,8591793	815,858953	-0,277397554	C56H112O2	1461,95105
O2	823,734321	823,7342831	823,733754	-0,642378172	C58H96O2	1134,121338
O2	843,890634	843,8906192	843,890253	-0,433897442	C58H116O2	1240,920044
O2	857,812109	857,8121078	857,812003	-0,122182334	C60H106O2	1158,957764
O3	341,212411	341,2122931	341,212219	-0,217286212	C22H30O3	1188,707153
O3	345,24355	345,243432	345,243518	0,249097534	C22H34O3	1323,232422
O3	349,274999	349,2748776	349,274818	-0,170570437	C22H38O3	1277,456421
O3	351,196769	351,1966457	351,196568	-0,221227788	C23H28O3	1241,911621
O3	353,306239	353,3061204	353,306118	-0,006755349	C22H42O3	1606,687378
O3	355,227845	355,2277199	355,227868	0,416949906	C23H32O3	1280,061279
O3	355,321874	355,3217802	355,321768	-0,034469815	C22H44O3	5174,13916
O3	357,243498	357,243377	357,243518	0,394639299	C23H34O3	1610,896729
O3	359,25929	359,2591653	359,259168	0,007414248	C23H36O3	1449,551025
O3	361,274836	361,2747111	361,274818	0,295803153	C23H38O3	1513,482666
O3	363,290542	363,2904134	363,290468	0,150266474	C23H40O3	1358,127075
O3	365,306235	365,3061049	365,306118	0,035798461	C23H42O3	1340,490479
O3	367,227994	367,2278737	367,227868	-0,015441071	C24H32O3	2141,82959
O3	367,321947	367,3218224	367,321768	-0,148171575	C23H44O3	1785,412109
O3	369,243557	369,2434315	369,243518	0,234343104	C24H34O3	1796,502319
O3	369,337512	369,3373779	369,337418	0,108461124	C23H46O3	1248,766968
O3	371,259245	371,2591185	371,259168	0,133241985	C24H36O3	1812,269165
O3	373,274906	373,2747784	373,274818	0,106068699	C24H38O3	1812,277344
O3	375,290608	375,290473	375,290468	-0,013378618	C24H40O3	1383,661133
O3	377,306209	377,3060796	377,306118	0,101754046	C24H42O3	1844,677612
O3	379,227915	379,2277776	379,227868	0,238419632	C25H32O3	1365,703247
O3	379,321791	379,321652	379,321768	0,305730659	C24H44O3	1280,717285
O3	381,243667	381,2435339	381,243518	-0,041618885	C25H34O3	1718,619019
O3	381,337443	381,3373207	381,337418	0,25511077	C24H46O3	2768,234375
O3	383,259389	383,2592582	383,259168	-0,235312246	C25H36O3	1989,125
O3	383,353269	383,3531634	383,353069	-0,246148969	C24H48O3	6296,200195
O3	385,274961	385,27483	385,274818	-0,031073213	C25H38O3	2062,121826
O3	387,290722	387,2905884	387,290468	-0,310930255	C25H40O3	1929,934326
O3	389,212278	389,2121322	389,212219	0,222937019	C26H30O3	1191,925903
O3	389,306114	389,3059814	389,306118	0,35088552	C25H42O3	2104,635742
O3	391,228072	391,2279313	391,227868	-0,161744649	C26H32O3	1543,606812
O3	391,321723	391,3215956	391,321768	0,440638829	C25H44O3	2761,085449
O3	393,243545	393,2434046	393,243518	0,288430951	C26H34O3	1631,219727
O3	393,337461	393,3373229	393,337418	0,24185302	C25H46O3	1804,504761
O3	395,259311	395,2591768	395,259168	-0,022236168	C26H36O3	2227,973633
O3	395,353246	395,3531164	395,353069	-0,11977721	C25H48O3	2729,817871
O3	397,274818	397,2746866	397,274818	0,330830702	C26H38O3	2626,369873
O3	397,368757	397,3686194	397,368718	0,248078558	C25H50O3	2009,520264
O3	399,290465	399,2903339	399,290468	0,335755108	C26H40O3	2783,638428
O3	401,306185	401,3060562	401,306118	0,153958236	C26H42O3	3213,257324
O3	403,228096	403,2279434	403,227868	-0,187004024	C27H32O3	1183,907227
O3	403,321916	403,3217876	403,321768	-0,04861444	C26H44O3	3408,590332
O3	405,243833	405,2436844	405,243518	-0,410577923	C27H34O3	1458,220459
O3	405,337599	405,3374639	405,337418	-0,113175819	C26H46O3	2626,164795
O3	407,25923	407,2590907	407,259168	0,189836755	C27H36O3	2267,012939
O3	407,353177	407,3530341	407,353069	0,085777825	C26H48O3	1938,637207
O3	409,27499	409,2748551	409,274818	-0,090756208	C27H38O3	2869,004395
O3	409,368855	409,3687276	409,368718	-0,02342125	C26H50O3	4025,549805
O3	411,290568	411,2904367	411,290468	0,076063733	C27H40O3	3501,446533
O3	411,384591	411,3844687	411,384368	-0,244671794	C26H52O3	5315,478027
O3	413,30618	413,3060486	413,306118	0,167944512	C27H42O3	3617,654297
O3	415,321794	415,3216709	415,321768	0,233881363	C27H44O3	5536,754883
O3	417,243785	417,2436262	417,243518	-0,25920398	C28H34O3	1170,550903
O3	417,337648	417,3375247	417,337418	-0,255661615	C27H46O3	5713,907227
O3	419,259221	419,259072	419,259168	0,228881181	C28H36O3	1851,621826
O3	419,353195	419,3530624	419,353069	0,015675053	C27H48O3	3838,024658
O3	421,274874	421,2747322	421,274818	0,203731447	C28H38O3	2618,936035
O3	421,368947	421,3687984	421,368718	-0,190896528	C27H50O3	1952,763062
O3	423,290467	423,2903295	423,290468	0,327243874	C28H40O3	3286,416016
O3	423,384356	423,3842184	423,384368	0,353359971	C27H52O3	3278,717529
O3	425,306267	425,3061353	425,306118	-0,040735076	C28H42O3	4448,12207
O3	425,400231	425,4000792	425,400018	-0,143926089	C27H54O3	1816,159912
O3	427,322003	427,3218692	427,321768	-0,236712528	C28H44O3	4163,605957
O3	429,24364	429,2434769	429,243518	0,095636903	C29H34O3	1189,824219
O3	429,337399	429,337274	429,337418	0,335352589	C28H46O3	6590,092773
O3	431,259222	431,2590672	431,259168	0,233677525	C29H36O3	1749,474365
O3	431,3533	431,3531762	431,353069	-0,248586575	C28H48O3	7261,69873
O3	433,275062	433,2749136	433,274818	-0,220752162	C29H38O3	2386,532959
O3	433,368884	433,3687369	433,368718	-0,043525481	C28H50O3	2521,472656
O3	435,290612	435,2904696	435,290468	-0,003675738	C29H40O3	3206,760254
O3	435,384448	435,3842966	435,384368	0,164032284	C28H52O3	2154,154297
O3	437,30618	437,3060421	437,306118	0,173652813	C29H42O3	4051,970703
O3	437,400018	437,3998791	437,400018	0,317477585	C28H54O3	3888,768066
O3	439,321797	439,3216633	439,321768	0,238249767	C29H44O3	5104,772461
O3	439,415624	439,4154758	439,415668	0,437316028	C28H56O3	2636,618164
O3	441,337499	441,3373655	441,337418	0,119068468	C29H46O3	5295,819824
O3	443,2593	443,2591335	443,259168	0,077891042	C30H36O3	1255,011597
